  0.200E-01    0.456E+05   0.548E+04   0.402E+05   0.106E+05   0.208E+05   0.193E+05
  0.251E-01    0.283E+05   0.307E+04   0.252E+05   0.659E+04   0.135E+05   0.117E+05
  0.316E-01    0.175E+05   0.174E+04   0.158E+05   0.420E+04   0.899E+04   0.679E+04
  0.398E-01    0.109E+05   0.942E+03   0.997E+04   0.263E+04   0.577E+04   0.420E+04
  0.501E-01    0.689E+04   0.527E+03   0.637E+04   0.175E+04   0.377E+04   0.260E+04
  0.631E-01    0.426E+04   0.270E+03   0.399E+04   0.106E+04   0.247E+04   0.152E+04
  0.794E-01    0.271E+04   0.153E+03   0.256E+04   0.677E+03   0.162E+04   0.932E+03
  0.100E+00    0.170E+04   0.931E+02   0.160E+04   0.456E+03   0.107E+04   0.532E+03
  0.126E+00    0.108E+04   0.523E+02   0.102E+04   0.294E+03   0.695E+03   0.329E+03
  0.158E+00    0.666E+03   0.250E+02   0.641E+03   0.175E+03   0.440E+03   0.201E+03
  0.200E+00    0.416E+03   0.144E+02   0.402E+03   0.111E+03   0.281E+03   0.120E+03
  0.251E+00    0.258E+03   0.803E+01   0.250E+03   0.721E+02   0.178E+03   0.717E+02
  0.316E+00    0.162E+03   0.419E+01   0.157E+03   0.465E+02   0.113E+03   0.440E+02
  0.398E+00    0.101E+03   0.258E+01   0.987E+02   0.294E+02   0.703E+02   0.283E+02
  0.501E+00    0.629E+02   0.151E+01   0.614E+02   0.186E+02   0.449E+02   0.165E+02
  0.631E+00    0.386E+02   0.629E+00   0.380E+02   0.117E+02   0.281E+02   0.991E+01
  0.794E+00    0.234E+02   0.434E+00   0.229E+02   0.699E+01   0.169E+02   0.600E+01
  0.100E+01    0.139E+02   0.247E+00   0.137E+02   0.407E+01   0.100E+02   0.369E+01
  0.126E+01    0.823E+01   0.132E+00   0.809E+01   0.233E+01   0.587E+01   0.222E+01
  0.158E+01    0.481E+01   0.775E-01   0.474E+01   0.136E+01   0.342E+01   0.131E+01
  0.200E+01    0.274E+01   0.399E-01   0.270E+01   0.742E+00   0.196E+01   0.741E+00
  0.251E+01    0.161E+01   0.250E-01   0.158E+01   0.419E+00   0.113E+01   0.451E+00
  0.316E+01    0.881E+00   0.129E-01   0.868E+00   0.221E+00   0.614E+00   0.254E+00
  0.398E+01    0.500E+00   0.684E-02   0.494E+00   0.122E+00   0.343E+00   0.150E+00
  0.501E+01    0.270E+00   0.365E-02   0.267E+00   0.625E-01   0.182E+00   0.847E-01
  0.631E+01    0.144E+00   0.158E-02   0.142E+00   0.325E-01   0.954E-01   0.466E-01
  0.794E+01    0.787E-01   0.695E-03   0.780E-01   0.186E-01   0.495E-01   0.285E-01
  0.100E+02    0.409E-01   0.310E-03   0.406E-01   0.924E-02   0.240E-01   0.166E-01
  0.126E+02    0.218E-01   0.301E-03   0.215E-01   0.419E-02   0.131E-01   0.844E-02
  0.158E+02    0.116E-01   0.109E-03   0.114E-01   0.255E-02   0.700E-02   0.445E-02
  0.200E+02    0.584E-02   0.346E-04   0.581E-02   0.105E-02   0.338E-02   0.243E-02
  0.251E+02    0.314E-02   0.000E+00   0.314E-02   0.522E-03   0.173E-02   0.142E-02
  0.316E+02    0.145E-02   0.000E+00   0.145E-02   0.294E-03   0.753E-03   0.698E-03
  0.398E+02    0.866E-03   0.000E+00   0.866E-03   0.191E-03   0.600E-03   0.267E-03
  0.501E+02    0.344E-03   0.000E+00   0.344E-03   0.619E-04   0.176E-03   0.168E-03
  0.631E+02    0.219E-03   0.000E+00   0.219E-03   0.273E-04   0.112E-03   0.106E-03
  0.794E+02    0.868E-04   0.000E+00   0.868E-04   0.130E-04   0.409E-04   0.460E-04
  0.100E+03    0.483E-04   0.000E+00   0.483E-04   0.103E-04   0.219E-04   0.263E-04
