  0.200E+01    0.228E+01   0.263E-01   0.226E+01   0.557E+00   0.154E+01   0.715E+00
  0.251E+01    0.132E+01   0.130E-01   0.130E+01   0.300E+00   0.884E+00   0.419E+00
  0.316E+01    0.762E+00   0.883E-02   0.753E+00   0.168E+00   0.504E+00   0.249E+00
  0.398E+01    0.414E+00   0.398E-02   0.410E+00   0.835E-01   0.270E+00   0.139E+00
  0.501E+01    0.236E+00   0.186E-02   0.234E+00   0.440E-01   0.152E+00   0.819E-01
  0.631E+01    0.130E+00   0.820E-03   0.129E+00   0.240E-01   0.824E-01   0.465E-01
  0.794E+01    0.731E-01   0.391E-03   0.727E-01   0.129E-01   0.458E-01   0.268E-01
  0.100E+02    0.369E-01   0.448E-03   0.364E-01   0.607E-02   0.211E-01   0.154E-01
  0.126E+02    0.205E-01   0.110E-03   0.204E-01   0.299E-02   0.115E-01   0.892E-02
  0.158E+02    0.108E-01   0.653E-04   0.107E-01   0.154E-02   0.628E-02   0.445E-02
  0.200E+02    0.565E-02   0.000E+00   0.565E-02   0.795E-03   0.328E-02   0.237E-02
  0.251E+02    0.321E-02   0.000E+00   0.321E-02   0.439E-03   0.184E-02   0.137E-02
  0.316E+02    0.157E-02   0.000E+00   0.157E-02   0.229E-03   0.804E-03   0.766E-03
  0.398E+02    0.788E-03   0.000E+00   0.788E-03   0.953E-04   0.473E-03   0.315E-03
  0.501E+02    0.358E-03   0.000E+00   0.358E-03   0.344E-04   0.236E-03   0.122E-03
  0.631E+02    0.208E-03   0.000E+00   0.208E-03   0.109E-04   0.865E-04   0.121E-03
  0.794E+02    0.868E-04   0.000E+00   0.868E-04   0.130E-04   0.511E-04   0.358E-04
  0.100E+03    0.517E-04   0.000E+00   0.517E-04   0.138E-04   0.940E-05   0.423E-04
