% 
% column 1 : log(S [mJy]) 
% column 2 : dN/dlgS [deg^{-2}] SPIRALS
% column 3 : dN/dlgS [deg^{-2}] STARBURSTS
% column 4 : N(>S) [deg^{-2}] SPIRALS
% column 5 : N(>S) [deg^{-2}] STARBURSTS
% 
   -4.000000      4.56943753e+05   4.72015040e+06      7.09041841e+05   5.39243983e+06
   -3.960000      4.46542430e+05   4.56200582e+06      6.90972118e+05   5.20679671e+06
   -3.920000      4.36377869e+05   4.40915975e+06      6.73313712e+05   5.02737339e+06
   -3.880000      4.26444679e+05   4.26143465e+06      6.56057261e+05   4.85396151e+06
   -3.840000      4.16737593e+05   4.11865894e+06      6.39193615e+05   4.68635963e+06
   -3.800000      4.07251463e+05   3.98066681e+06      6.22713834e+05   4.52437312e+06
   -3.760000      3.97981260e+05   3.84729798e+06      6.06609180e+05   4.36781382e+06
   -3.720000      3.88922068e+05   3.71839756e+06      5.90871113e+05   4.21649991e+06
   -3.680000      3.80069082e+05   3.59381583e+06      5.75491290e+05   4.07025564e+06
   -3.640000      3.71417608e+05   3.47340809e+06      5.60461556e+05   3.92891117e+06
   -3.600000      3.62963058e+05   3.35703451e+06      5.45773943e+05   3.79230231e+06
   -3.560000      3.54700948e+05   3.24455991e+06      5.31420663e+05   3.66027043e+06
   -3.520000      3.46626895e+05   3.13585368e+06      5.17394106e+05   3.53266215e+06
   -3.480000      3.38736617e+05   3.03078953e+06      5.03686836e+05   3.40932929e+06
   -3.440000      3.31025929e+05   2.92924546e+06      4.90291585e+05   3.29012859e+06
   -3.400000      3.23490740e+05   2.83110352e+06      4.77201251e+05   3.17492161e+06
   -3.360000      3.16127052e+05   2.73624973e+06      4.64408896e+05   3.06357454e+06
   -3.320000      3.08930958e+05   2.64457391e+06      4.51907735e+05   2.95595807e+06
   -3.280000      3.01898637e+05   2.55596959e+06      4.39691143e+05   2.85194720e+06
   -3.240000      2.95026361e+05   2.47033385e+06      4.27752643e+05   2.75142113e+06
   -3.200000      2.88310474e+05   2.38756724e+06      4.16085907e+05   2.65426311e+06
