% 
% column 1 : log(S [mJy]) 
% column 2 : dN/dlgS [deg^{-2}] SPIRALS
% column 3 : dN/dlgS [deg^{-2}] STARBURSTS
% column 4 : N(>S) [deg^{-2}] SPIRALS
% column 5 : N(>S) [deg^{-2}] STARBURSTS
% 
   -4.000000      4.75303235e+05   2.93804193e+06      7.40936758e+05   3.30045469e+06
   -3.960000      4.64484009e+05   2.83960531e+06      7.22141013e+05   3.18490175e+06
   -3.920000      4.53911059e+05   2.74446671e+06      7.03773112e+05   3.07322030e+06
   -3.880000      4.43578778e+05   2.65251564e+06      6.85823315e+05   2.96528066e+06
   -3.840000      4.33481687e+05   2.56364529e+06      6.68282106e+05   2.86095744e+06
   -3.800000      4.23614434e+05   2.47775245e+06      6.51140183e+05   2.76012948e+06
   -3.760000      4.13971786e+05   2.39473736e+06      6.34388459e+05   2.66267969e+06
   -3.720000      4.04548630e+05   2.31450359e+06      6.18018051e+05   2.56849487e+06
   -3.680000      3.95339969e+05   2.23695796e+06      6.02020279e+05   2.47746564e+06
   -3.640000      3.86340922e+05   2.16201040e+06      5.86386661e+05   2.38948627e+06
   -3.600000      3.77546717e+05   2.08957386e+06      5.71108908e+05   2.30445459e+06
   -3.560000      3.68952690e+05   2.01956420e+06      5.56178920e+05   2.22227182e+06
   -3.520000      3.60554284e+05   1.95190010e+06      5.41588780e+05   2.14284254e+06
   -3.480000      3.52347046e+05   1.88650298e+06      5.27330754e+05   2.06607448e+06
   -3.440000      3.44326624e+05   1.82329687e+06      5.13397280e+05   1.99187848e+06
   -3.400000      3.36488765e+05   1.76220835e+06      4.99780973e+05   1.92016838e+06
   -3.360000      3.28829313e+05   1.70316645e+06      4.86474611e+05   1.85086088e+06
   -3.320000      3.21344205e+05   1.64610261e+06      4.73471141e+05   1.78387550e+06
   -3.280000      3.14029473e+05   1.59095053e+06      4.60763667e+05   1.71913444e+06
   -3.240000      3.06881236e+05   1.53764613e+06      4.48345453e+05   1.65656250e+06
   -3.200000      2.99895704e+05   1.48612749e+06      4.36209914e+05   1.59608703e+06
   -3.160000      2.93069170e+05   1.43633476e+06      4.24350617e+05   1.53763778e+06
   -3.120000      2.86398015e+05   1.38821008e+06      4.12761273e+05   1.48114689e+06
   -3.080000      2.79878699e+05   1.34169753e+06      4.01435739e+05   1.42654874e+06
   -3.040000      2.73507763e+05   1.29674306e+06      3.90368010e+05   1.37377992e+06
   -3.000000      2.67281826e+05   1.25329441e+06      3.79552218e+05   1.32277918e+06
   -2.960000      2.61197584e+05   1.21130108e+06      3.68982630e+05   1.27348727e+06
   -2.920000      2.55251808e+05   1.17071427e+06      3.58653642e+05   1.22584696e+06
   -2.880000      2.49441341e+05   1.13148676e+06      3.48559779e+05   1.17980294e+06
   -2.840000      2.43763096e+05   1.09357295e+06      3.38695690e+05   1.13530174e+06
   -2.800000      2.38214059e+05   1.05692870e+06      3.29056147e+05   1.09229171e+06
   -2.760000      2.32791278e+05   1.02151136e+06      3.19636040e+05   1.05072291e+06
   -2.720000      2.27491870e+05   9.87279730e+05      3.10430377e+05   1.01054709e+06
   -2.680000      2.22313017e+05   9.54193932e+05      3.01434279e+05   9.71717614e+05
   -2.640000      2.17251961e+05   9.22215405e+05      2.92642980e+05   9.34189427e+05
   -2.600000      2.12306007e+05   8.91306806e+05      2.84051821e+05   8.97918983e+05
   -2.560000      2.07472514e+05   8.61432067e+05      2.75656250e+05   8.62864205e+05
   -2.520000      2.02748902e+05   8.32556331e+05      2.67451822e+05   8.28984437e+05
   -2.480000      1.98132648e+05   8.04645837e+05      2.59434191e+05   7.96240394e+05
   -2.440000      1.93621276e+05   7.77667885e+05      2.51599112e+05   7.64594119e+05
   -2.400000      1.89212370e+05   7.51590735e+05      2.43942439e+05   7.34008947e+05
   -2.360000      1.84903553e+05   7.26383751e+05      2.36460121e+05   7.04449457e+05
   -2.320000      1.80692500e+05   7.02017338e+05      2.29148200e+05   6.75881436e+05
   -2.280000      1.76576939e+05   6.78462748e+05      2.22002811e+05   6.48271834e+05
   -2.240000      1.72554626e+05   6.55692056e+05      2.15020180e+05   6.21588738e+05
   -2.200000      1.68623375e+05   6.33677998e+05      2.08196620e+05   5.95801337e+05
   -2.160000      1.64781015e+05   6.12394322e+05      2.01528532e+05   5.70879890e+05
   -2.120000      1.61025425e+05   5.91815685e+05      1.95012403e+05   5.46795690e+05
   -2.080000      1.57354525e+05   5.71917315e+05      1.88644804e+05   5.23521030e+05
   -2.040000      1.53766234e+05   5.52675004e+05      1.82422389e+05   5.01029184e+05
   -2.000000      1.50258541e+05   5.34064816e+05      1.76341893e+05   4.79294387e+05
   -1.960000      1.46829394e+05   5.16063846e+05      1.70400135e+05   4.58291814e+05
   -1.920000      1.43476800e+05   4.98650033e+05      1.64594011e+05   4.37997537e+05
