% 
% column 1 : log(S [mJy]) 
% column 2 : dN/dlgS [deg^{-2}] SPIRALS
% column 3 : dN/dlgS [deg^{-2}] STARBURSTS
% column 4 : N(>S) [deg^{-2}] SPIRALS
% column 5 : N(>S) [deg^{-2}] STARBURSTS
% 
   -4.000000      3.52676758e+05   1.90819196e+06      5.27903670e+05   2.09153496e+06
   -3.960000      3.44648834e+05   1.84425920e+06      5.13957158e+05   2.01648594e+06
   -3.920000      3.36803644e+05   1.78246837e+06      5.00328109e+05   1.94395139e+06
   -3.880000      3.29137028e+05   1.72274771e+06      4.87009295e+05   1.87384707e+06
   -3.840000      3.21644920e+05   1.66502784e+06      4.73993656e+05   1.80609156e+06
   -3.800000      3.14323348e+05   1.60924171e+06      4.61274291e+05   1.74060616e+06
   -3.760000      3.07168427e+05   1.55532452e+06      4.48844455e+05   1.67731484e+06
   -3.720000      3.00176365e+05   1.50321363e+06      4.36697559e+05   1.61614408e+06
   -3.680000      2.93343451e+05   1.45284848e+06      4.24827163e+05   1.55702283e+06
   -3.640000      2.86666062e+05   1.40417058e+06      4.13226973e+05   1.49988245e+06
   -3.600000      2.80140656e+05   1.35712335e+06      4.01890839e+05   1.44465657e+06
   -3.560000      2.73763770e+05   1.31165212e+06      3.90812750e+05   1.39128106e+06
   -3.520000      2.67532022e+05   1.26770406e+06      3.79986834e+05   1.33969394e+06
   -3.480000      2.61442104e+05   1.22522805e+06      3.69407352e+05   1.28983530e+06
   -3.440000      2.55490784e+05   1.18417474e+06      3.59068694e+05   1.24164724e+06
   -3.400000      2.49674902e+05   1.14449639e+06      3.48965380e+05   1.19507382e+06
   -3.360000      2.43991370e+05   1.10614685e+06      3.39092055e+05   1.15006096e+06
   -3.320000      2.38437171e+05   1.06908151e+06      3.29443484e+05   1.10655639e+06
   -3.280000      2.33009353e+05   1.03325722e+06      3.20014553e+05   1.06450961e+06
   -3.240000      2.27705031e+05   9.98632312e+05      3.10800266e+05   1.02387182e+06
   -3.200000      2.22521382e+05   9.65166434e+05      3.01795738e+05   9.84595848e+05
