% 
% column 1 : log(S [mJy]) 
% column 2 : dN/dlgS [deg^{-2}] SPIRALS
% column 3 : dN/dlgS [deg^{-2}] STARBURSTS
% column 4 : N(>S) [deg^{-2}] SPIRALS
% column 5 : N(>S) [deg^{-2}] STARBURSTS
% 
   -4.000000      1.81115692e+05   9.90052154e+05      2.29880011e+05   1.01380158e+06
   -3.960000      1.76990816e+05   9.56873471e+05      2.22717880e+05   9.74863066e+05
   -3.920000      1.72959482e+05   9.24805162e+05      2.15718875e+05   9.37229493e+05
   -3.880000      1.69019498e+05   8.93809813e+05      2.08879295e+05   9.00857194e+05
   -3.840000      1.65168675e+05   8.63851277e+05      2.02195531e+05   8.65703972e+05
   -3.800000      1.61404843e+05   8.34894499e+05      1.95664061e+05   8.31729056e+05
   -3.760000      1.57725999e+05   8.06905674e+05      1.89281444e+05   7.98893053e+05
   -3.720000      1.54130124e+05   7.79851999e+05      1.83044322e+05   7.67157899e+05
   -3.680000      1.50615195e+05   7.53701709e+05      1.76949415e+05   7.36486825e+05
   -3.640000      1.47179127e+05   7.28424135e+05      1.70993529e+05   7.06844308e+05
   -3.600000      1.43819826e+05   7.03989389e+05      1.65173550e+05   6.78196038e+05
   -3.560000      1.40535496e+05   6.80368750e+05      1.59486443e+05   6.50508875e+05
   -3.520000      1.37324253e+05   6.57534186e+05      1.53929248e+05   6.23750816e+05
   -3.480000      1.34184146e+05   6.35458495e+05      1.48499080e+05   5.97890963e+05
   -3.440000      1.31113039e+05   6.14115453e+05      1.43193137e+05   5.72899484e+05
   -3.400000      1.28108727e+05   5.93479226e+05      1.38008701e+05   5.48747590e+05
   -3.360000      1.25169603e+05   5.73525189e+05      1.32943135e+05   5.25407502e+05
   -3.320000      1.22293815e+05   5.54229003e+05      1.27993866e+05   5.02852418e+05
   -3.280000      1.19479328e+05   5.35566950e+05      1.23158404e+05   4.81056499e+05
   -3.240000      1.16723673e+05   5.17516260e+05      1.18434344e+05   4.59994835e+05
   -3.200000      1.14024209e+05   5.00053985e+05      1.13819386e+05   4.39643430e+05
   -3.160000      1.11379527e+05   4.83158654e+05      1.09311311e+05   4.19979177e+05
   -3.120000      1.08787661e+05   4.66808491e+05      1.04907967e+05   4.00979834e+05
   -3.080000      1.06246228e+05   4.50982130e+05      1.00607290e+05   3.82624022e+05
   -3.040000      1.03751947e+05   4.35659304e+05      9.64073261e+04   3.64891193e+05
   -3.000000      1.01301209e+05   4.20818679e+05      9.23062630e+04   3.47761633e+05
   -2.960000      9.88929174e+04   4.06441072e+05      8.83023805e+04   3.31216438e+05
   -2.920000      9.65248061e+04   3.92506098e+05      8.43940260e+04   3.15237495e+05
   -2.880000      9.41937796e+04   3.78993644e+05      8.05796543e+04   2.99807500e+05
   -2.840000      9.18950267e+04   3.65885171e+05      7.68578782e+04   2.84909924e+05
   -2.800000      8.96232535e+04   3.53159755e+05      7.32275126e+04   2.70529025e+05
   -2.760000      8.73780965e+04   3.40799967e+05      6.96874856e+04   2.56649831e+05
   -2.720000      8.51569152e+04   3.28785903e+05      6.62367853e+04   2.43258113e+05
   -2.680000      8.29555644e+04   3.17098050e+05      6.28745357e+04   2.30340434e+05
   -2.640000      8.07669480e+04   3.05719565e+05      5.96000855e+04   2.17884082e+05
   -2.600000      7.85835301e+04   2.94629425e+05      5.64130759e+04   2.05877102e+05
   -2.560000      7.64068505e+04   2.83812435e+05      5.33132683e+04   1.94308265e+05
   -2.520000      7.42343313e+04   2.73249344e+05      5.03004447e+04   1.83167029e+05
   -2.480000      7.20609640e+04   2.62922037e+05      4.73745388e+04   1.72443602e+05
   -2.440000      6.98772983e+04   2.52817068e+05      4.45357735e+04   1.62128820e+05
   -2.400000      6.76741254e+04   2.42914714e+05      4.17847451e+04   1.52214184e+05
   -2.360000      6.54573372e+04   2.33204411e+05      3.91221158e+04   1.42691802e+05
   -2.320000      6.32260266e+04   2.23669951e+05      3.65484485e+04   1.33554314e+05
   -2.280000      6.09758357e+04   2.14297957e+05      3.40644113e+04   1.24794956e+05
   -2.240000      5.86967556e+04   2.05082418e+05      3.16709595e+04   1.16407349e+05
   -2.200000      5.63807448e+04   1.96008964e+05      2.93694094e+04   1.08385521e+05
   -2.160000      5.40415087e+04   1.87075834e+05      2.71609644e+04   1.00723825e+05
   -2.120000      5.16826290e+04   1.78274375e+05      2.50464816e+04   9.34168210e+04
   -2.080000      4.93033254e+04   1.69601008e+05      2.30267625e+04   8.64593133e+04
   -2.040000      4.68968195e+04   1.61061697e+05      2.11027596e+04   7.98460592e+04
   -2.000000      4.44606186e+04   1.52652065e+05      1.92756109e+04   7.35717840e+04
   -1.960000      4.20180558e+04   1.44382077e+05      1.75460374e+04   6.76311011e+04
   -1.920000      3.95790252e+04   1.36253876e+05      1.59140958e+04   6.20183821e+04
   -1.880000      3.71482497e+04   1.28276040e+05      1.43795503e+04   5.67277838e+04
   -1.840000      3.47248908e+04   1.20466507e+05      1.29420875e+04   5.17529328e+04
   -1.800000      3.23136587e+04   1.12831030e+05      1.16013165e+04   4.70869821e+04
   -1.760000      2.99434232e+04   1.05388145e+05      1.03561748e+04   4.27225986e+04
   -1.720000      2.76275252e+04   9.81478140e+04      9.20475587e+03   3.86518794e+04
   -1.680000      2.53734517e+04   9.11256767e+04      8.14473633e+03   3.48664096e+04
   -1.640000      2.31838013e+04   8.43436858e+04      7.17359127e+03   3.13570224e+04
   -1.600000      2.10657905e+04   7.78105766e+04      6.28859943e+03   2.81139371e+04
   -1.560000      1.90439017e+04   7.15436554e+04      5.48640559e+03   2.51268525e+04
   -1.520000      1.71276974e+04   6.55515542e+04      4.76297361e+03   2.23849483e+04
   -1.480000      1.53209919e+04   5.98462945e+04      4.11399982e+03   1.98769913e+04
   -1.440000      1.36236684e+04   5.44422708e+04      3.53510662e+03   1.75912200e+04
   -1.400000      1.20382192e+04   4.93415921e+04      3.02186886e+03   1.55155428e+04
   -1.360000      1.05766347e+04   4.45506705e+04      2.56957179e+03   1.36376975e+04
   -1.320000      9.23965478e+03   4.00685704e+04      2.17324600e+03   1.19453127e+04
   -1.280000      8.02379201e+03   3.58958190e+04      1.82797706e+03   1.04260249e+04
